OBJECTID,ID,NAME,PSTART,PEND,SW_DIRECT,LENGTH,WIDTH_U,WIDTH_C,SW_LENG,SW_WTH,SWD_WTH,SWT_WTH,SWW_WTH,SW_PAVE,SHAPE_AR,SW_AREA,SW_BK_L,SW_BK_B,SW_BK_E,SW_BK_P,SW_BK_O,SW_HOLE,SW_TREE,SW_RAMP,SW_CARRAMP,BLOK_NAME,ARCADE,AC_EVEN,U_OFFICE,U_WIDTH,BC_PLACE,BC_WIDTH,MEMO,SW_BRKRAT,SW_PAVE_C,SW_PASS,SW_USES,COUNTY_NA,VILL_NAME,KEY_DATE,MOD_DATE,MOD_Account,Egn_YN,Egn_ID,Egn_Year,Shape.STArea(),Shape.STLength()
21859,,津沙路,津沙村入口,馬港村路口,1,2600,6,,2300,1.2,1.2,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466008080000,72000A,,,,25417.835252638,5495.8944302383
21860,,建國路,八五高地,菜埔澳,1,500,5,,360,1.2,0,,1.2,,,,,,,,,,,6,,,,,,,,,,,,,,連江縣,莒光鄉,,1619686920000,72000A,否,,,3690.9926812598,708.83150429923
21902,,介壽路,縣府,中華電信,2,630,8,,630,4.5,1.5,,2.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466761320000,72000A,,,,841.66232503411,760.49005723742
21903,,中央大道,環山路,交通局路口,2,5000,10,,4000,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466761620000,72000A,,,,28446.201794849,4594.7050192892
21904,,仁愛路,中興嶺,仁愛村,1,942,8,,942,2,0,,2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466761860000,72000A,,,,1833.2323103703,674.29080244136
21905,,津沙路,津沙村,雲台山路口,1,1460,8,,1000,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466762100000,72000A,,,,9627.4735057683,2849.248655384
21906,,文化路,民俗文物館,中山門,1,1219,8,,1219,2,0,,2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1601993760000,72000A,否,,,8526.5704513092,1547.290647271
21907,,清水路,清水7-11,聯合辦公大樓,1,300,10,,250,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466762520000,72000A,,,,690.11477982066,243.78173980129
21908,,四維路,四維村,英雄館,1,1520,10,,800,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466762820000,72000A,,,,1495.6534121439,1073.2747284043
21909,,濱海大道,珠螺村,珠山電廠,1,550,10,,400,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466763000000,72000A,,,,7015.1558655139,1418.8255523392
21910,,環山路,環保局,警察局,1,380,6,,300,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466763240000,72000A,,,,3848.5032417122,1358.0847055548
21911,,午沙路,午沙村,北高醫院,1,550,8,,400,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1466763540000,72000A,,,,1995.6969982783,730.61425015726
21912,,北竿大道,北高醫院,上村,2,1820,8,,1200,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1466763720000,72000A,,,,9619.7927472241,1930.0803635702
21913,,芹壁路,中山國中,芹壁村廣場,2,850,10,,400,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1579170300000,72000A,否,,,2499.1651494771,436.6383516136
21914,,環島東路,莒光堡,往橋往橋仔三岔路口,2,410,10,,410,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1594046160000,72000A,否,,,1881.3643035752,735.04953389291
21915,,復興路,圖書館,中山路口,2,350,10,,300,1.5,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1466764800000,72000A,,,,553.79122793833,276.23201725148
21926,,北竿大道,白沙,坂里,1,1060,10,,800,2,0,,2,,,,,,,,,,,2,,,,,,,,,,,,,,連江縣,北竿鄉,,1520423820000,72020A,,,,861.38357846194,1585.5429417875
21927,,中正路,塘后道,北竿鄉公所,1,750,9.1,,648,1.8,0,,1.8,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1520439960000,72020A,,,,219.79035175874,367.29579250437
21928,,塘后道,塘岐,后沃,2,820,10,,489,2.5,0,,2.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1520440140000,72020A,,,,2441.840528957,1692.7043787225
21929,,塘后道,后沃村,后沃村內,1,830,8,,100,2,0,,2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1641895140000,72000A,否,,,964.96877769943,186.24982115694
21930,,塘后道,塘岐,北竿機場,2,166,7.5,,291,2.2,0,,2.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1562602800000,72000A,否,,,609.91910181153,310.35619321167
21931,,環島北路,橋仔,自來水廠,2,2350,10,,2200,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1590081180000,72000A,否,,,4928.483125513,5499.5394869829
21932,,午沙路,午沙,塘岐,2,373,9.5,,373,1.5,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,北竿鄉,,1562602860000,72000A,否,,,3010.1824113493,754.93613093536
21933,,文化路,文物館,中山門,2,1200,9.2,,800,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582732440000,72000A,否,,,6412.5757938239,1873.7488465052
21934,,福沃路,福澳運動場,福沃村,2,1500,8.2,,300,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582714860000,72000A,否,,,1866.3562794594,565.13303780565
21935,,介壽路,馬高,體育館,2,136,8.2,,136,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582716240000,72000A,否,,,1962.0956749466,469.41351703614
21936,,津沙路,津沙村辦公室,津沙海堤,1,105,11.8,,105,1.8,0,,1.6,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582725180000,72000A,否,,,1683.6130225028,288.66472141518
21937,,清水路,勝利水庫,津沙村,2,69,9.3,,58,1.8,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469878080000,72000A,,,,,
21938,,介壽路,老人活動中心,中龍,1,100,11.8,,200,1.8,0,,1.6,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582733400000,72000A,否,,,697.85744427391,348.29409176588
21939,,山線公路,中正國中小,儲水澳,1,700,10.3,,200,1.1,0,,0.8,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1590055920000,72000A,否,,,2079.140148662,641.29921383785
21940,,山線公路,中正國中小,天后宮,2,570,11.2,,470,1.1,0,,0.8,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582718100000,72000A,否,,,3108.2114297112,515.84437233274
21941,,濱海大道,福沃港,運動場,1,45,10.6,,45,1.6,0,,1.1,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469878320000,72000A,,,,,
21942,,濱海大道,福沃港,凸堤碼頭,1,210,11.5,,420,1.6,0,,1.1,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469878380000,72000A,,,,,
21943,,濱海大道,福沃村,街口,2,62,11.5,,118,1.5,0,,1.1,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469878500000,72000A,,,,,
21944,,福沃路,福沃村,福清步道,2,124,11.5,,124,1.5,0,,1.1,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582728360000,72000A,否,,,950.53817657896,285.98482979581
21945,,梅石路,梅石,清水,1,315,7,,315,1,0,,0.8,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1592318820000,72000A,否,,,2038.8819449479,693.70270967999
21946,,清水路,清水村,介壽公園,2,400,8.2,,800,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582731120000,72000A,否,,,1252.868319011,532.13236105297
21947,,山線大道,仁愛,雲台山,1,765,8.2,,765,1,0,,1,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582726380000,72000A,否,,,3436.7883326768,1090.7978299396
21948,,山線大道,馬港,雲台山,1,1130,7.7,,1186,3,0,,1.3,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582725600000,72000A,否,,,3445.9789722836,749.06351538346
21949,,中央大道,機場,八八坑道,2,500,14,,540,3,0,,1.3,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582718280000,72000A,否,,,1400.095256396,501.93281115287
21950,,中央大道,酒廠,福澳路口,2,170,10.9,,340,1.3,0,,0.9,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582726260000,72000A,否,,,2588.2145571364,959.84440403958
21951,,福沃路,三槍堡,華光大帝廟,2,680,11.6,,195,2.1,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1560179280000,72000A,否,,,2401.1659555158,454.72810676879
21952,,山線道路,清水沃口,珠螺,2,100,13.8,,200,1.8,0,,1.5,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469879460000,72000A,,,,,
21953,,山線道路,介壽國中小,中山,1,7528,11.5,,7878,1.5,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1469879580000,72000A,,,,,
21954,,山線道路,中山門,馬港,1,5650,10,,8648,1.5,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1582725480000,72000A,否,,,12704.096465879,1731.1950563203
21955,,中正路,海堤,東引國中小,1,2395,10,,1195,1.5,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,東引鄉,,1582733580000,72000A,否,,,1930.3754142331,494.43960761487
21956,,猛澳路,猛澳港,猛澳,1,628,9.2,,150,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1582736100000,72000A,否,,,5628.3679206735,835.50377518999
21957,,大坪路,大坪村,大浦村,2,706,9.4,,876,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1582735380000,72000A,否,,,6104.421101978,811.28877298755
21958,,福正路,大浦,福正教練場,2,1464,9.2,,1000,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1592319240000,72000A,否,,,21960.437855417,2483.8969937142
21959,,大埔路,懷古亭,猛沃,2,1009,7.2,,800,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1582736160000,72000A,否,,,4617.6852009982,951.8799519276
21960,,福正路,衛生所,福正運動場,2,976,7.2,,409,1.4,0,,1.4,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1469880240000,72000A,,,,,
21961,,坤坵路,坤坵嶺,復興嶺,2,539,7.2,,539,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1592320200000,72000A,否,,,7389.8632024851,1337.9820364849
21962,,水庫路,樂道沃,水庫,2,360,7.2,,360,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1592320380000,72000A,否,,,3014.1355903161,707.15923928218
21963,,青帆路,青帆村,英雄館,2,417,7.2,,820,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1582735560000,72000A,否,,,2085.9205389908,873.97629534014
21964,,田沃路,田沃,田沃港,2,170,7.2,,500,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,莒光鄉,,1469880540000,72000A,,,,,
21965,,勝天路,津沙,馬港,2,1850,7.2,,1600,1.2,0,,1.2,,,,,,,,,,,N,,,,,,,,,,,,,,連江縣,南竿鄉,,1560160740000,72000A,否,,,25840.715171824,5484.9457520229
7264,01,復興路,中山路交會口,中正路交會口,1,213,6,0,107.5,2.5,0,0,2.5,,255,0,0,0,0,0,0,0,0,5,0,,,,,0,,,,0,,,,連江縣,北竿鄉,,1562602740000,72000A,否,,,119.82965592989,89.310226860215
7265,02,塘后道,塘岐村中山路與中正路交會,后沃村,2,885,8,0,885,1.9,0,0,1.9,,223,0,0,0,0,0,0,0,0,2,0,,,,,0,,,,0,,,,連江縣,北竿鄉,,1562602560000,72000A,否,,,888.62141336568,518.4625093963
7266,1,福清步道,福沃村救生大隊,清水村白馬尊王廟,2,482,6,0,482,4.35,3.15,0,1.2,,578,0,0,0,0,0,0,0,0,2,0,,,,,0,,0,,0,,,,連江縣,南竿鄉,,1364428800000,72000A,,,,150.94692187655,410.94342803161
7267,,南竿鄉福沃運動場旁人行道,福澳運動場,港務大樓,3,304,8,0,304,1.4,0,0,1.1,,0,0,0,0,0,0,0,0,0,5,0,,,,,0,,,,0,,,,連江縣,南竿鄉,,1582715160000,72000A,否,,,405.35676009444,194.05389151853
7268,,建國路,建國路,建國路,2,2000,5,0,337,1.2,0,0,1.2,,0,0,0,0,0,0,0,0,0,6,0,,,,,0,,,,0,,,,連江縣,莒光鄉,,1582735620000,72000A,否,,,3292.8280270626,1065.1099339708
