OBJECTID,ID,NAME,PSTART,PEND,SW_DIRECT,LENGTH,WIDTH_U,WIDTH_C,SW_LENG,SW_WTH,SWD_WTH,SWT_WTH,SWW_WTH,SW_PAVE,SHAPE_AR,SW_AREA,SW_BK_L,SW_BK_B,SW_BK_E,SW_BK_P,SW_BK_O,SW_HOLE,SW_TREE,SW_RAMP,SW_CARRAMP,BLOK_NAME,ARCADE,AC_EVEN,U_OFFICE,U_WIDTH,BC_PLACE,BC_WIDTH,MEMO,SW_BRKRAT,SW_PAVE_C,SW_PASS,SW_USES,COUNTY_NA,VILL_NAME,KEY_DATE,MOD_DATE,MOD_Account,Egn_YN,Egn_ID,Egn_Year,Shape.STArea(),Shape.STLength()
4752," ji-100-3",和平路,中央路,自立路,2,713,20,16,691,2,0,2,2,高壓混凝土磚,1171,21,2,3,1,0,0,4,29,10,1,,,,,0,0,0,,0,1,,2,花蓮縣,吉安鄉,1367452800000,1369440000000,15050A,,,,5738.3012457134,1494.6318976405
4753," ji-100-4",和平路,中央路,自立路,1,713,20,16,681,2,0,2,2,高壓混凝土磚,1239,6,2,2,1,0,0,4,29,15,2,,,,,0,0,0,,0,1,4,2,花蓮縣,吉安鄉,1367452800000,1369440000000,15050A,,,,6541.4759475996,1498.7241516293
4754," ji-100-5",中正路,東海一街,東海六街,1,108,20,16,110,2,0,2,0,高壓混凝土磚,132,2,2,0,0,0,0,2,0,2,0,,,,,0,0,0,,0,1,1,2,花蓮縣,吉安鄉,1367452800000,1369440000000,15050A,,,,586.07608652014,247.31575471972
4755," ji-100-6",中正路,仁里一街,仁里三街,2,91,20,16,95,2,0,2,0,高壓混凝土磚,119,2,2,0,0,0,0,2,0,2,0,,,,,0,0,0,,0,1,2,2,花蓮縣,吉安鄉,,1369440000000,15050A,,,,247.85055944501,200.78836454468
4756,,新興路,太魯閣大橋,錦文橋,2,3300,20,0,3300,1.5,0.5,0,1,,0,0,0,0,0,0,0,0,0,30,0,,,,,0,,0,,0,,,,花蓮縣,秀林鄉,,1375056000000,15070A,,,,,
4757,,民權路,民權五街,民權八街,2,371.9,2.8,0,371.9,2,1.2,0,2.3,,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1375056000000,15010A,,,,5375.803177627,1018.2196456155
4758,,民權路,順興路,化道路,2,478.66,3,0,478.66,3,1.02,0,3,,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1375056000000,15010A,,,,2678.3266072155,655.10183113222
4759,,化道路、中美三街,中美三街、中興路,中美九街、化道路,1,500,15,0,300,1.5,0.5,0,2,,0,0,0,0,0,0,0,0,0,8,0,,,,,0,,,,0,,,,花蓮縣,花蓮市,,1559347680000,15000A,否,,,37.616580413422,676.4637503667
4760,,化道路,中美路,球崙一街,1,800,4,30,600,15,4,4,3,PC+高壓磚,2400,0,0,0,0,0,0,0,0,20,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,1397174400000,1397174400000,15010A,,,,7717.2672969353,1770.3321134072
4761,,化道路,中美路,球崙一街,1,800,4,30,600,15,4,4,3,PC+高壓磚,2400,0,0,0,0,0,0,0,0,20,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,1397174400000,1397174400000,15010A,,,,7717.2672969353,1770.3321134072
4762,,中興路,中美路,中美五街,2,160,30,0,3,4,1,0,3,,0,0,0,0,0,0,0,0,0,5,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,,,,,
4763,,中興路,中美路,中美五街,2,160,30,0,3,4,1,0,3,,0,0,0,0,0,0,0,0,0,5,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,,,,2013.8734463437,340.12114029021
4764,,永興路,中美路,中美九街,2,330,30,0,300,5,1,0,4,,0,0,0,0,0,0,0,0,0,15,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,,,,,
4765,,永興路,中美路,中美九街,2,330,30,0,300,5,1,0,4,,0,0,0,0,0,0,0,0,0,15,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,是,1025500030215011150,2013,2015.8062199138,693.40051809152
4766,,中美路,化道路,中興路,1,160,30,0,150,5.5,1.5,0,4,,0,0,0,0,0,0,0,0,0,5,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,,,,,
4767,,中美路,化道路,中興路,1,160,30,0,150,5.5,1.5,0,4,,0,0,0,0,0,0,0,0,0,5,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,1397174400000,15010A,,,,1492.6314093181,340.69394589305
4768,,國聯三路,火車站,國聯一路,,261.39,20,0,261.39,5,0,0,0,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4769,,公園路,明禮路,花崗街,,138.96,9.1,0,319,3.5,1.2,0,2.3,,0,0,0,0,0,0,0,0,0,2,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,371.89521662227,282.8057491062
4770,,軒轅路,中山路,公園路,,393.73,10,0,327,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,2,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4771,,公園路,明禮路,花崗街,,138.96,9.1,0,319,3.5,1.2,0,2.3,,0,0,0,0,0,0,0,0,0,2,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,393.99076013274,284.15085295559
4772,,軒轅路,中山路,公園路,,393.73,10,0,175,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,2,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4773,,中山路,國聯二路,富國路,,584.23,20.4,0,1020,2.3,1.1,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4774,,中山路,富國路,中央路四段,,546.26,20.4,0,1020,2.3,1.1,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4775,,中山路,建國街,商校街,,541.95,19.2,0,519,3.3,1.2,0,2.1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4776,,中山路,商校街,國聯二路,,86.82,19.2,0,68,2.9,1.1,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,193.87447797333,157.35512226661
4777,,中山路,中央路四段,國福大橋,,545.46,19.6,0,1400,2.7,1.2,0,1.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4778,,中正路,明禮路,自由街,,589.6,18,0,1450,1.5,0.5,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4779,,中原路,重慶路,德安一街,,919.86,15,0,1100,1.7,0.8,0,0.9,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4780,,中華路,中山路,德安一街,,1401.29,12,0,1600,1.8,0,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4781,,和平路,林政街,建林街,,184.77,18.3,0,171,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4782,,和平路,建林街,林森路,,202.21,19,0,826,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4783,,和平路,林森路,重慶路,,1023.45,19,0,826,1.2,0,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4784,,明禮路,林森路,民國路,,245.44,12,0,221,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,559.83860125757,481.77982707631
4785,,林森路,博愛街,明禮路,,492.21,8,0,500,1.8,0.8,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4786,,建國路,中山路,平交道,,781.5,16.4,0,723,1.8,0.6,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4787,,商校路,進豐街,中山路,,493.3,8,0,800,4.5,1,0,3.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4788,,國聯二路,中山路,國聯四路,,599.78,15,0,600,2,0,0,2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,1639.0682718093,1176.3843982732
4789,,國聯五路,國民十二街,商校街,,830.15,15.2,0,643,2.4,1.2,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,2580.1884375532,1641.8085872317
4790,,中山路,國聯二路,富國路,,584.23,20.4,0,1020,2.3,1.1,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4791,,中山路,富國路,中央路四段,,546.26,20.4,0,1020,4.6,1.1,0,3.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4792,,中山路,建國街,商校街,,541.95,19.2,0,504,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4793,,中山路,商校街,國聯二路,,86.82,19.2,0,62,2.9,1.1,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,200.31553977614,153.60501633487
4794,,中山路,中央路四段,國福大橋,,545.46,19.6,0,1400,2.7,1.2,0,1.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4795,,中正路,明禮路,自由街,,589.6,18,0,1450,8,2,0,6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4796,,中原路,重慶路,德安一街,,919.86,15,0,1100,1.7,0.8,0,0.9,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4797,,中華路,中山路,德安一街,,1401.29,12,0,1600,1.8,0,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4798,,和平路,林政街,建林街,,184.77,18.3,0,142,3.7,0.8,0,2.9,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4799,,和平路,建林街,林森路,,202.21,19,0,824,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4800,,和平路,林森路,重慶路,,1023.45,19,0,824,3,1.2,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4801,,明禮路,林森路,民國路,,245.44,12,0,204,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,469.79954273165,479.27303697878
4802,,建國路,中山路,平交道,,781.5,16.4,0,708,1.8,1.2,0,0.6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4803,,國聯一路,中山路,國民九街,,521.11,12,0,800,2.5,0,0,2.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4804,,國聯二路,中山路,國聯四路,,599.78,15,0,600,2,0,0,2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,1483.7651114463,1194.553095916
4805,,國聯五路,國民十二街,商校街,,830.15,15.2,0,704,2.4,0.8,0,1.6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4806,,中山路,北濱街,林森路,,1246.94,10.8,0,1300,2.1,1.2,0,0.9,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4807,,富吉路,富強路,富安路,,319.13,20,0,280,2.5,1,0,1.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4808,,中山路,北濱街,林森路,,1246.94,10.8,0,1230,2.1,1.1,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4809,,林森路,中華路,明禮路,1,1500,8,0,1200,1.5,0.5,0,1,,0,0,0,0,0,0,0,0,0,12,0,,,,,0,,,,0,,,,花蓮縣,花蓮市,,1630416120000,15000A,是,1025500030215011170,2013,474.89284006235,536.32127879688
4810,,國聯四路,國興一街,國聯五路,,286.46,15,0,100,5,1,0,4,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,767.32133518476,563.08265208754
4811,,富吉路,富強路,富安路,,319.13,20,0,272,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4812,001,明禮路,公園路,節約街,,350,10,8,250,2,0.8,0,1.2,高壓混凝土磚,1000,0,0,0,0,0,0,0,0,6,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,724.33808916289,713.21346995823
4813,,中山路,林森路,建國街,,207.04,19.8,0,185,2.6,0.9,0,1.7,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4814,,中央路三段,中山路,莊敬路,,486.64,20,0,480,3.3,1.5,0,1.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4815,,中央路四段,中山路,新生橋,,1791.9,25.2,0,2794,2.4,1,0,1.4,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4816,,公園路,中山路,明禮路,,261.58,9.1,0,319,3.5,1.2,0,2.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4817,,北濱街,中山路,海濱街,,256.94,11.4,0,580,1.8,1.2,0,0.6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4818,,和平路,重慶路,海岸街,,482.55,20,0,454,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4819,,長安路,重慶路,中正路,,544.02,6,0,500,1,0,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4820,,海岸街,中原路,自由街,,828.27,25,0,595,5,1.2,0,3.8,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4821,,海濱街,中山路,北濱街,,243.71,26.4,0,631,1.8,0.6,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4822,,國聯一路,中山路,國民九街,,521.11,12,0,800,7,2,0,5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,1829.5558159577,1444.7925965189
4823,,國聯四路,國興一街,國聯五路,,286.46,15,0,100,5,1.8,0,3.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,760.02772941313,557.5269582173
4824,,富安路,裕祥路,富裕十一街,,129.36,12,0,130,2.2,1,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4825,,富祥街,中山路,國富二十三街,,209.35,10,0,250,3.5,0,0,3.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4826,,富裕十一街,富安路,富裕五街,,290.49,8,0,60,2.7,0.7,0,2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4827,,菁華街4巷,菁華街,北濱街,,226.63,5.9,0,200,1.2,0,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4828,,進豐街,商校街,明禮路,,454.33,15,0,307,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4829,,德安五街,中正路,德安一街,,332.37,10,0,500,4,1,0,3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4830,,德安六街,中正路,德安一街,,297.39,8,0,600,2.2,0,0,2.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4831,,中山路,林森路,建國街,,207.04,19.8,0,209,2.6,0.9,0,1.7,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4832,,中央路三段,中山路,莊敬路,,486.64,20,0,480,2.2,1,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4833,,中央路四段,中山路,新生橋,,1791.9,25.2,0,2769,2.4,1.2,0,1.2,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4834,,公園路,中山路,明禮路,,261.58,9.1,0,319,3.5,1.2,0,2.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4835,,北濱街,中山路,海濱街,,256.94,11.4,0,473,1.8,0.8,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4836,,和平路,重慶路,海岸街,,482.55,20,0,461,2.5,1.2,0,1.3,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4837,,海濱街,中山路,北濱街,,243.71,26.4,0,657,1.8,1.2,0,0.6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4838,,商校路,進豐街,中山路,,493.3,8,0,800,1.4,0.4,0,1,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4839,,富強路,裕祥路,富裕十一街,,147.27,12,0,130,3.5,2,0,1.5,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
4840,,菁華街,花崗街,菁華街4巷,,358.58,7.6,0,250,1.8,1.2,0,0.6,,0,0,0,0,0,0,0,0,0,,0,,,,,0,,0,,0,,,,花蓮縣,花蓮市,,,,,,,,
