OBJECTID,ID,NAME,PSTART,PEND,SW_DIRECT,LENGTH,WIDTH_U,WIDTH_C,SW_LENG,SW_WTH,SWD_WTH,SWT_WTH,SWW_WTH,SW_PAVE,SHAPE_AR,SW_AREA,SW_BK_L,SW_BK_B,SW_BK_E,SW_BK_P,SW_BK_O,SW_HOLE,SW_TREE,SW_RAMP,SW_CARRAMP,BLOK_NAME,ARCADE,AC_EVEN,U_OFFICE,U_WIDTH,BC_PLACE,BC_WIDTH,MEMO,SW_BRKRAT,SW_PAVE_C,SW_PASS,SW_USES,COUNTY_NA,VILL_NAME,KEY_DATE,MOD_DATE,MOD_Account,Egn_YN,Egn_ID,Egn_Year,Shape.STArea(),Shape.STLength()
21813,,保成路,保建街,台林街,2,144.05,8,,133.14,1.6,0,,1.6,,,,,,,,,,,2,,,,,,,,,,,,,,嘉義市,東區,,1465313460000,20000A,,,,174.47059738154,239.05390107346
21986,,幼獅路,大雅路一段,民權東路,2,241.4,15,,422,2,0,,2,,,,,,,,,,,11,,,,,,,,,,,,,,嘉義市,東區,,1477669020000,20000A,,,,907.86814174394,489.20318214425
21987,,幼獅路,大雅路一段,民權東路,1,241.4,15,,422,2,0,,2,,,,,,,,,,,11,,,,,,,,,,,,,,嘉義市,東區,,1477669080000,20000A,,,,1097.7758954758,484.26686978942
7644,4145012,世賢路四段,世賢路四段22巷,世賢路四段56巷,1,74.34,33.02,30.34,65.33,2.91,0,2.91,1.81,其他鋪面,188.91,1.11,0,0,0,0,1,21,1,1,0,違規停車、固定阻礙,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,,,,188.9037282488,135.05751977503
7645,3845003,博愛路二段,無名路,大聖路,2,112.02,90.13,89.85,74.25,4.85,1.23,3.62,3.64,連鎖磚,356.54,2.1,0,0,0,0,0,13,2,3,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,356.5320208559,156.00542423671
7646,4145013,世賢路四段,世賢路四段56巷,民生南路,1,199.28,33.02,30.34,180.2,2.97,1.13,1.84,1.64,其他鋪面,536.74,187.07,4,3,0,0,1,43,10,1,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,536.73912851908,365.25689020224
7647,3845007,博愛路二段,大聖路,博愛路二段,2,38.15,48.75,48.75,14.83,4.26,0,4.26,4.26,連鎖磚,60.23,0,0,0,0,0,0,0,0,2,0,無,,,,0,0,,不合格,0,1,1,7,嘉義市,西區,,1624708020000,20000A,否,,,60.226466799,36.390544214843
7648,3746001,大貴路,大富西街87巷,自強街,1,50.21,15,15,30.28,3.32,0.76,2.57,2.6,高壓混凝磚、洗石子,98.5,17.93,3,1,0,0,0,7,1,2,0,無,,,,0,2,,不合格,0,2,1,3,嘉義市,西區,,1624713360000,20000A,否,,,98.497763325932,66.093377944219
7649,3946005,博愛路二段,自強街,博愛路二段,2,35.85,40.19,30.69,15.55,4.99,0,4.99,4.99,連鎖磚,74.78,0,4,0,0,0,0,0,0,2,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,74.775211859665,38.93797030996
7650,4146003,新民路,停車場出入口,嘉義大學出入口,1,457.6,32.86,29.91,138.3,3.14,0,3.14,1.69,其他鋪面,431.99,187,2,5,0,0,0,30,1,0,0,無,,,,0,0,0,合格,0,1,1,5,嘉義市,西區,,1429747200000,CECI,,,,431.99467362749,282.61805426318
7651,3946023,世賢路三段,無名路,世賢路三段116巷,2,72.61,93.41,90.27,144.31,2.98,1.5,1.48,1.24,連鎖磚,428.97,26.43,1,0,0,0,0,20,15,2,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,428.96810458987,293.90292018374
7652,3946024,世賢路三段,蘭州四街,世賢路二段,1,72.61,93.41,90.27,84.13,2.92,1.44,1.48,1.48,連鎖磚,244.53,44.83,0,0,0,0,4,20,10,1,4,固定阻礙,,,,0,0,0,不合格,0,1,2,3,嘉義市,西區,,1429747200000,CECI,,,,244.52402379397,173.71785123516
7653,4046014,溫州一街,興嘉國小出入口,重慶路,1,395.82,12.08,12.08,228.04,3.15,1.11,2.04,2.06,水泥鋪面、連鎖磚,720.49,211.71,0,2,0,0,2,0,11,0,0,固定阻礙,,,,0,0,0,不合格,0,2,2,5,嘉義市,西區,,1429747200000,CECI,,,,720.49959174114,461.11737699546
7654,4147009,興業西路,無名路,志昇街52巷,2,123.02,27.59,24.41,104.52,2.46,0,2.46,1.8,其他鋪面,255.78,17.42,4,4,0,0,4,16,0,N,1,違規占用,,,,0,0,,不合格,0,1,3,3,嘉義市,西區,,1624619760000,20000A,否,,,255.78250532577,214.13321491744
7655,4147008,興業西路,興業西路13巷,民生南路,1,44.65,27.59,24.41,14.78,2.64,0,2.64,1.02,其他鋪面,38.78,3.65,5,1,0,0,2,3,1,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,38.778813243086,34.5003718249
7656,3947015,博愛路二段,無名路,住宅出入口,2,215.55,31.11,30.29,138.58,2.98,0,2.98,2.21,其他鋪面,464.94,5.55,0,1,0,0,1,24,2,0,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,464.94010877291,286.42338128014
7657,4147010,興業西路,志昇街52巷,新榮路,2,121.2,27.59,24.41,104.08,2.29,0,2.29,1.74,其他鋪面,251.66,6.27,5,0,0,0,2,26,0,0,0,違規占用,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,,,,251.65782672346,212.98290758854
7658,3947016,博愛路二段,工廠出入口,工廠出入口,1,215.55,31.9,29.88,71.47,2.96,1.24,1.72,1.75,其他鋪面,208.66,2.5,5,1,0,0,0,22,2,0,0,無,,,,0,0,0,不合格,0,1,1,4,嘉義市,西區,,1429747200000,CECI,,,,208.65942329094,148.27677628245
7659,4047002,興業西路,上海路,蘭州一街,2,60.45,33.44,30.32,41.12,2.5,0,2.5,0.9,其他鋪面,102.39,4.06,2,2,0,0,0,8,0,N,0,違規占用,,,,0,0,,不合格,0,1,4,3,嘉義市,西區,,1624807140000,20000A,否,,,102.38554455105,86.041428028961
7660,4047004,興業西路,上海路,無名路,1,33.61,33.44,30.32,11.38,2.45,0,2.45,2.24,其他鋪面,27.67,0,1,0,0,0,0,3,0,0,0,無,,,,0,0,0,不合格,0,1,1,4,嘉義市,西區,,1429747200000,CECI,,,,27.66749974327,27.380046313193
7661,4147011,興業西路,新榮路,民生南路,2,143.32,27.59,24.41,121.65,2.16,0,2.16,1.69,其他鋪面,259.19,65.51,5,2,0,0,1,18,0,0,0,違規占用,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,,,,259.18498284524,247.64827785357
7662,3947002,友忠路,學校出入口,無名路,2,216.48,50.34,50.34,66.39,3.52,0,3.52,2.92,連鎖磚,230.71,0,3,0,0,0,0,16,0,2,0,無,,,,0,0,0,不合格,0,1,1,5,嘉義市,西區,,1429747200000,CECI,,,,230.71159068474,138.05194623405
7663,4047015,新民路,上海路,垂楊國小出入口,2,85.46,32.96,29.59,68.94,3.12,0,3.12,1.19,高壓混凝磚,188.45,43.3,2,2,0,0,0,15,2,3,0,無,,,,0,0,0,合格,0,1,1,5,嘉義市,西區,,1429747200000,CECI,,,,188.45040971096,144.63275068205
7664,3847010,世賢路二段,育人路,加油站出入口,2,139.84,93.15,90.12,31.02,2.97,1.55,1.42,1.42,水泥,91,27.57,0,0,0,0,0,8,2,2,0,無,,,,0,0,,合格,0,1,1,,嘉義市,西區,,1624782840000,20000A,是,1015500040320021020,2012,90.995367201375,67.184691285557
7665,3947048,玉山路,金山路,"玉山路 251巷",1,64.93,27.54,26.03,28.18,2.64,0,2.64,1.71,其他鋪面,73.37,9.18,2,0,0,0,3,6,1,0,0,違規占用,,,,0,0,0,不合格,0,1,3,3,嘉義市,西區,,1429747200000,CECI,,,,73.369299105068,60.561236631723
7666,3947013,中興路,友忠路,"中興路 726巷",1,84.68,33.96,30.13,49.64,2.87,0,2.87,2.54,金錢磚、水泥鋪面,141.94,0,2,0,0,0,0,10,0,0,0,違規占用,,,,0,0,0,不合格,0,2,4,3,嘉義市,西區,,1429747200000,CECI,,,,141.93729891162,104.59207501235
7667,3947010,友忠路,住宅出入口,住宅出入口,2,320.44,50.28,50.28,51.53,3.44,0,3.44,2.78,連鎖磚,175.5,0,3,1,0,0,0,12,0,1,0,無,,,,0,0,,不合格,0,1,1,3,嘉義市,西區,,1624785540000,20000A,否,,,175.50167174659,108.62413288166
7668,3847007,玉山路,"玉山路 288巷",金山路,2,144.33,27.24,26.33,110.76,2.75,1.26,1.49,1.89,其他鋪面,295.66,7.15,3,3,0,0,1,26,5,0,0,違規占用,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,,,,295.65387524658,226.0040996917
7669,4147018,垂楊路,垂楊路431巷,新榮路,1,51.55,45.64,44.08,35.85,6.9,3.86,3.04,3.02,高壓混凝磚、洗石子,244.62,83.22,3,0,0,0,1,3,2,1,0,無,,,,0,0,0,不合格,0,2,1,3,嘉義市,西區,,1429747200000,CECI,是,1025500030220011040,2013,244.61551868178,83.262179277738
7670,3947028,博愛路二段,中興路,玉山路,2,312.59,30.44,30.17,265.14,2.99,1.36,1.63,1.98,水泥鋪面,791.02,12.75,7,5,0,0,1,54,7,2,2,違規占用,,,,0,0,,不合格,0,1,4,3,嘉義市,西區,,1624708140000,20000A,是,1045500030220001070,2015,791.01450787245,536.91465205322
7671,4147020,垂楊路,永和街,廣寧街,2,106,45.64,44.08,89.41,6.61,3.18,3.43,3.42,高壓混凝磚、其他鋪面,532.55,95.22,7,3,0,4,5,4,13,4,1,無,,,,0,0,,不合格,0,2,1,1,嘉義市,西區,,1624711920000,20000A,是,1025500030220011040,2013,532.55204904314,187.13961698766
7672,4147019,垂楊路,新榮路,西榮街,1,98.57,45.64,44.08,80.29,6.73,2.18,4.55,4.55,高壓混凝磚、洗石子,533.66,122.89,8,1,0,6,0,9,4,4,0,無,,,,0,0,0,不合格,0,2,1,3,嘉義市,西區,,1429747200000,CECI,是,1025500030220011040,2013,533.64520156368,171.94748070669
7673,3947031,玉山路,玉山路,博愛路二段,1,244.45,26.47,24.4,128.32,2.73,1.37,1.36,1.41,水泥鋪面,342.89,38.35,12,3,0,0,6,11,1,1,1,違規占用,,,,0,0,,不合格,0,1,4,4,嘉義市,西區,,1624779300000,20000A,是,1045500030220001070,2015,342.88719383121,261.86581449303
7674,3947037,中興路,玉山路,"中興路 640巷",2,77.17,32.79,29.29,49.79,2.8,0,2.8,1.41,連鎖磚,136.89,1,0,1,0,0,0,0,17,1,0,違規占用,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,是,0995500040220021020,2010,136.88410576875,104.97697687707
7675,4048017,友愛路,博愛路二段,友忠路,1,216.21,31.79,28.97,159.47,2.81,0,2.81,1.56,金錢磚,455.15,34.14,3,2,0,0,1,6,0,0,0,違規占用、固定阻礙,,,,0,0,0,不合格,0,1,4,3,嘉義市,西區,,1429747200000,CECI,,,,455.14584761171,323.65469767792
7676,4148030,中山路,園區出入口,中山路532巷,2,101.11,30.54,29.52,53.72,3.31,0,3.31,1.44,高壓混凝磚,140.68,71.07,4,5,0,0,0,10,2,1,0,無,,,,0,0,0,不合格,0,1,1,2,嘉義市,西區,,1429747200000,CECI,,,,140.67474300588,115.64866615435
7677,3948002,四維路,空地出入口,球場出入口,2,85.46,43.72,35.77,30.19,5.02,0,5.02,5.02,其他鋪面,151.28,0,0,0,0,0,0,4,0,1,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,151.27815803369,70.411193304942
7678,4148027,中山路,蘭井街,光彩街,1,115.54,30.2,27.13,97.75,3.06,0,3.06,1.56,高壓混凝磚,239.09,74.51,4,2,0,0,0,19,4,0,1,無,,,,0,0,0,不合格,0,1,1,6,嘉義市,西區,,1429747200000,CECI,,,,239.08256135592,206.94783724552
7679,3948020,永春五街,福義街,住宅出入口,2,167.74,53.25,49.58,109.86,4.2,0,4.2,2.22,水泥,436.44,11.4,8,2,0,0,1,2,0,2,0,無,,,,0,0,,不合格,0,1,1,3,嘉義市,西區,,1624780140000,20000A,是,1065500030220014080,2017,436.43479266308,231.12447381675
7680,4149018,中山路,停車場出入口,西榮街,1,102.42,24.32,21.58,12.41,3.51,0,3.51,3.16,高壓混凝磚,41.64,0.66,6,1,0,0,0,3,0,2,0,無,,,,0,0,0,不合格,0,1,1,1,嘉義市,西區,,1429747200000,CECI,是,0985500060220021040,2009,41.637419467972,29.977820842484
7681,3949001,北港路,福義街,空地出入口,2,55.87,34.07,30.3,15.31,2.67,0,2.67,2.67,連鎖磚,40.75,0,0,0,0,0,0,3,0,2,0,無,,,,0,0,,不合格,0,1,1,5,嘉義市,西區,,1624781340000,20000A,否,,,40.749285131027,37.302410688756
7682,3949034,四維路,空地出入口,永春五街,2,222.33,40.87,33.32,37.17,5.02,0,5.02,5.02,其他鋪面,183.73,0,0,0,0,0,0,8,0,4,0,無,,,,0,0,,不合格,0,1,1,5,嘉義市,西區,,1624781040000,20000A,否,,,183.72306985145,83.601239919472
7683,4149013,中山路,林森西路,新榮路,2,191.09,24.62,21.87,158.29,3.71,0,3.71,1.89,高壓混凝磚,587.6,37.64,16,6,1,0,0,37,0,13,0,無,,,,0,0,0,不合格,0,1,1,1,嘉義市,西區,,1429747200000,CECI,是,0985500060220021040,2009,587.60226407431,322.80654813331
7684,4149020,中山路,西榮街,民生北路,1,113.66,24.32,21.58,91.93,3.55,0,3.55,2.01,高壓混凝磚,324.64,4.17,8,4,0,0,0,26,0,7,0,無,,,,0,0,0,不合格,0,1,1,1,嘉義市,西區,,1429747200000,CECI,是,0985500060220021040,2009,324.62649713343,191.31279758432
7685,3848006,世賢路二段,大同路,世賢路二段196巷,1,444.68,93.07,90.14,409.17,2.97,1.57,1.4,1.47,水泥,1214.29,538.53,3,0,0,0,4,100,9,7,0,固定阻礙,,,,0,0,0,合格,0,1,2,7,嘉義市,西區,,1429747200000,CECI,是,1015500040320021020,2012,1214.2828767787,823.00154430509
7686,4048006,博愛路二段,無名路,無名路,1,26.8,29.93,29.5,17.7,2.81,0,2.81,2.81,連鎖磚,48.79,0,0,0,0,0,0,0,0,0,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,48.789526650743,40.585237537431
7687,4048005,博愛路二段,永春五街,永春五街,2,26.8,29.93,29.5,20,2.59,0,2.59,2.59,連鎖磚,51.64,0,0,0,0,0,0,0,0,0,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,51.639808131819,44.928146114538
7688,4048032,友忠路,永春五街,永春五街,1,28.46,49.59,49.59,20.29,2.94,0,2.94,2.94,連鎖磚,59.64,0,0,0,0,0,0,0,0,2,0,無,,,,0,0,,不合格,0,1,1,,嘉義市,西區,,1624785900000,20000A,否,,,59.636439302683,46.704245793719
7689,4048033,友忠路,永春五街,永春五街,2,28.46,49.59,49.59,22.51,2.77,0,2.77,2.77,連鎖磚,62.19,0,0,0,0,0,0,0,0,2,0,無,,,,0,0,,不合格,0,1,1,,嘉義市,西區,,1624785900000,20000A,是,1065500030220014080,2017,62.191940583343,50.620199331088
7690,3948026,中興路,永春五街,永春五街,1,40.89,29.74,29.45,20.44,2.44,0,2.44,2.44,金錢磚,48.94,0,0,0,0,0,0,0,0,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,48.934691801094,45.055078513664
7691,3948025,中興路,永春五街,永春五街,2,40.89,29.74,29.45,20.48,2.53,0,2.53,2.14,金錢磚,50.44,0,1,0,0,0,0,0,0,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,50.440377434536,45.321913369545
7692,3849014,世賢路二段,"北港路 715巷",世賢路二段120巷,2,34.84,90.24,89.82,25.93,2.71,0,2.71,1.97,其他鋪面,69.14,0,1,0,0,0,0,0,0,2,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,是,1015500040320021020,2012,69.138804990411,56.52052429829
7693,3944001,新民路,空地出入口,空地出入口,2,320.96,24.99,24.61,4.16,2.36,0,2.36,2.36,金錢磚,9.82,0,0,0,0,0,0,0,0,0,0,無,,,,0,0,0,不合格,0,1,1,4,嘉義市,西區,,1429747200000,CECI,,,,9.8228100022101,13.049241881994
7694,4044003,新民路,工廠出入口,工廠出入口,1,320.96,24.99,24.61,33.33,2.3,0,2.3,1.18,金錢磚,71.14,4.08,0,1,0,0,0,8,1,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,74.800931871504,71.138785591923
7695,4044004,新民路,工廠出入口,工廠出入口,1,320.96,24.99,24.61,17.21,2.29,0,2.29,1.2,金錢磚,39.07,0,2,0,0,0,0,3,0,1,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,39.068282342015,38.446135914696
7696,4044005,新民路,工廠出入口,工廠出入口,1,320.96,24.99,24.61,107.21,2.47,0,2.47,1.36,金錢磚,259.83,4.02,4,1,0,0,0,23,1,4,1,違規停車,,,,0,0,0,不合格,0,1,4,4,嘉義市,西區,,1429747200000,CECI,,,,259.83157281683,218.97317527457
7697,4044001,新民路,新民路,嘉義液化石油氣儲分裝所出,2,320.96,24.99,24.61,227.55,2.36,1.41,0.95,0.95,金錢磚、水泥鋪面,535.35,22.94,1,5,0,0,0,40,6,4,6,違規停車,,,,0,0,0,不合格,0,2,4,4,嘉義市,西區,,1429747200000,CECI,,,,535.34752939951,459.23891411938
7698,4044002,新民路,嘉義液化石油氣儲分裝所出,新民路,2,320.96,24.99,24.61,10.81,2.37,0,2.37,1,金錢磚,24.58,2.07,0,0,0,0,0,1,1,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,24.583769208723,25.204195213588
7699,4044006,新民路,工廠出入口,工廠出入口,1,320.96,24.99,24.61,95.7,2.46,1.15,1.31,1.05,金錢磚、水泥鋪面,235.72,8.39,3,3,0,0,0,15,3,2,1,違規占用,,,,0,0,0,不合格,0,2,3,4,嘉義市,西區,,1429747200000,CECI,,,,235.72382065398,195.71239173154
7700,4044007,新民路,工廠出入口,民生南路,1,320.96,24.99,24.61,29.31,2.34,0,2.34,0.82,金錢磚、其他鋪面,68.31,6.52,3,1,0,0,0,8,1,0,0,無,,,,0,0,0,不合格,0,2,1,4,嘉義市,西區,,1429747200000,CECI,,,,68.309887681693,62.869898689329
7701,4044008,新民路,民生南路,停車場出入口,1,173.42,24.99,24.99,54.47,2.27,0,2.27,0.67,金錢磚,122.64,7.46,2,2,0,0,0,11,1,0,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,122.65576935192,112.28458551002
7702,4044010,新民路,新民路221巷,空地出入口,2,173.42,24.99,24.99,50.8,2.25,0,2.25,0.86,金錢磚,114.22,8.45,1,3,0,0,0,11,1,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,114.21559811962,105.63617919311
7703,4044011,新民路,空地出入口,新民路251巷,2,173.42,24.99,24.99,16.76,2.26,0,2.26,2.26,金錢磚,37.82,0,0,0,0,0,0,5,0,0,0,無,,,,0,0,0,不合格,0,1,1,8,嘉義市,西區,,1429747200000,CECI,,,,37.815513311444,38.041028971737
7704,4044009,新民路,停車場出入口,新民路186巷,1,173.42,24.99,24.99,85.34,2.25,1.62,0.62,0.62,金錢磚,191.17,10.65,2,1,0,0,0,18,4,2,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,191.16647412504,174.53645264417
7705,4044012,新民路,新民路251巷,無名路,2,173.42,24.99,24.99,100.26,2.41,1.41,1,0.99,金錢磚,237.48,29.37,1,2,0,0,1,23,2,2,0,固定阻礙,,,,0,0,0,不合格,0,1,2,8,嘉義市,西區,,1429747200000,CECI,,,,237.48355619241,205.04263424623
7706,4044014,新民路,新民路186巷,新民路204巷,1,41.52,24.53,24.53,35.85,2.24,0,2.24,2.24,金錢磚、高壓混凝磚,79.24,0,1,0,0,0,0,4,0,1,0,無,,,,0,0,0,不合格,0,2,1,3,嘉義市,西區,,1429747200000,CECI,,,,79.237061467186,77.361020529366
7707,4044015,新民路,新民路204巷,新民路228巷,1,72.04,24.53,24.53,57.85,2.34,1.6,0.74,0.74,金錢磚、高壓混凝磚,134.28,10.65,2,2,0,0,1,13,3,0,0,固定阻礙,,,,0,0,0,不合格,0,2,2,3,嘉義市,西區,,1429747200000,CECI,,,,134.27569460345,120.46314479567
7708,4044016,新民路,新民路228巷,停車場出入口,1,72.04,24.53,24.53,7.54,2.26,0,2.26,2.26,金錢磚,17.08,0,0,0,0,0,0,2,0,0,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,17.0806532585,19.607951155535
7709,4044017,新民路,停車場出入口,南京路,1,185.09,24.53,24.53,150.46,2.27,0,2.27,0.97,金錢磚、高壓混凝磚、其他鋪面,315.47,4.49,3,1,0,0,1,22,0,2,1,無,,,,0,0,0,不合格,0,3,1,3,嘉義市,西區,,1429747200000,CECI,,,,315.46656656976,306.92482908969
7710,4044013,新民路,無名路,南京路,2,257.21,24.53,24.53,259.19,2.36,1.4,0.96,0.96,金錢磚、其他鋪面,605.8,60.05,3,3,0,0,2,49,3,2,0,違規停車、固定阻礙,,,,0,0,0,不合格,0,2,4,8,嘉義市,西區,,1429747200000,CECI,,,,605.80065160242,522.92922873482
7711,4045002,新民路,南京路,平交道,2,183.04,25.08,25.08,90.73,2.41,0,2.41,0.8,其他鋪面,217.7,2.72,3,4,0,0,1,19,0,2,0,無,,,,0,0,0,不合格,0,1,1,7,嘉義市,西區,,1429747200000,CECI,,,,217.69930079768,185.65554737424
7712,4045001,新民路,南京路,平交道,1,183.04,25.08,25.08,118.56,2.32,1.56,0.76,0.76,洗石子、其他鋪面,282.06,15.52,5,2,0,0,0,16,4,2,0,無,,,,0,0,0,不合格,0,2,1,3,嘉義市,西區,,1429747200000,CECI,,,,282.05894299322,242.40800659152
7713,4045004,新民路,平交道,新民路475巷,2,178.71,25.13,25.13,60.58,2.41,1.42,0.99,0.99,其他鋪面,145.74,4.42,0,1,0,0,0,10,2,1,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,145.74319805188,126.06505894589
7714,4045005,新民路,新民路475巷,新民路499巷,2,59.31,25.13,25.13,51.58,2.34,0,2.34,2.34,金錢磚、其他鋪面,121.63,2.22,0,0,0,0,1,9,0,0,0,違規占用,,,,0,0,0,不合格,0,2,4,3,嘉義市,西區,,1429747200000,CECI,,,,121.62742769159,107.41075639228
7715,4045006,新民路,新民路449巷,新民路519巷,2,40.5,25.13,25.13,32.65,2.54,0,2.54,2.54,金錢磚,81.79,27.95,0,0,0,0,6,1,0,0,0,無,,,,0,0,0,不合格,0,1,1,3,嘉義市,西區,,1429747200000,CECI,,,,81.786911159082,69.324040235811
7716,4045003,新民路,平交道,新民路416巷,1,215.5,25.13,25.13,205.57,2.35,1.58,0.77,0.77,金錢磚、其他鋪面,492.3,90.38,1,2,0,2,2,35,3,3,1,固定阻礙,,,,0,0,0,不合格,0,2,2,3,嘉義市,西區,,1429747200000,CECI,,,,492.30349628763,414.48038301461
7717,4145001,新民路,新民路519巷,新民路555巷,2,103.83,25.13,25.13,86.69,2.33,0,2.33,0.84,金錢磚、其他鋪面,201.77,3.46,4,1,0,0,0,16,1,0,0,違規占用,,,,0,0,0,不合格,0,2,4,3,嘉義市,西區,,1429747200000,CECI,,,,201.76543320515,177.57392515273
