OBJECTID,ID,NAME,PSTART,PEND,SW_DIRECT,LENGTH,WIDTH_U,WIDTH_C,SW_LENG,SW_WTH,SWD_WTH,SWT_WTH,SWW_WTH,SW_PAVE,SHAPE_AR,SW_AREA,SW_BK_L,SW_BK_B,SW_BK_E,SW_BK_P,SW_BK_O,SW_HOLE,SW_TREE,SW_RAMP,SW_CARRAMP,BLOK_NAME,ARCADE,AC_EVEN,U_OFFICE,U_WIDTH,BC_PLACE,BC_WIDTH,MEMO,SW_BRKRAT,SW_PAVE_C,SW_PASS,SW_USES,COUNTY_NA,VILL_NAME,KEY_DATE,MOD_DATE,MOD_Account,Egn_YN,Egn_ID,Egn_Year,Shape.STArea(),Shape.STLength()
23450,1323000000000056,勝利七街一段,莊敬北路,莊敬五街,1,306.21,16.97,7.82,174.28,6.15,2.4,3.75,3.75,磁磚、其他,755.34,158.49,,,,,,,,1,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",755.33367115353,382.20982916409
23451,1223000000000043,文田街,文平路,光明一路,2,141.23,9.94,7.83,53.2,1.1,0,1.1,1.1,水泥,60.08,0,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,1,1,2,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",60.079868367529,110.62204629298
23452,1323000000000053,十興路一段,莊敬五街,莊敬六街,1,131.29,32.39,25.04,121.53,4.54,1.13,3.41,3.41,磁磚、其他,719.6,66.69,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",719.59490696547,270.54311556871
23453,1323000000000054,勝利十三街,莊敬五街,莊敬六街,2,147,14.54,9.94,132.72,4.6,1.48,3.12,3.12,磁磚、其他,599.75,25.79,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",599.74397094933,270.41032954864
23454,1323000000000055,勝利八街一段,莊敬北路,莊敬五街,2,308.66,16.67,7.96,120.7,4.85,2.84,2.01,2.01,磁磚,609.55,154.49,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,1,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",609.55377673183,249.63053562244
23455,1324000000000073,勝利八街一段,莊敬北路,莊敬五街,2,308.66,23.1,7.94,98.46,11.98,8.82,3.16,3.16,磁磚,1169.53,174.94,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,1,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",1169.5321682066,216.62170600538
23456,1324000000000071,莊敬六街,光明六路東一段,勝利一路,2,121.17,22.86,12.11,83.71,4.31,1.94,2.37,2.37,磁磚、其他,353.93,49.98,,,,,,,,2,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",353.93200822317,172.595309668
23457,1324000000000070,莊敬六街,勝利一路,勝利二路,2,110.18,17.12,11.5,93.54,4.09,1.33,2.76,2.76,磁磚、其他,356.35,13.53,,,,,,,,0,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",356.33798170056,198.44294959297
23458,1324000000000072,莊敬六街,光明六路東一段,勝利一路,1,121.17,22.86,12.11,78.39,6.33,2.6,3.73,3.73,磁磚,452.39,104.46,,,,,,,,3,,無阻斷及阻礙,否,否,否,0,0,0," ",0,1,1,2,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",452.39470062989,168.4506688875
23459,1226000000000022,成功十二街,自強五路,自強南路,1,146.12,13.11,10.03,126.8,3.4,1.47,1.93,1.93,磁磚、其他,440.81,0,,,,,,,,2,,無阻斷及阻礙,否,否,否,0,0,0," ",0,2,1,3,新竹縣,竹北市,1576022400000,1576022400000,," "," "," ",440.80686862784,261.64823337983
